R,depth,width,seed,K,s2,rel
1.5,2,4,45,-1.0,2.015035999061725,1.4102748283599822
1.5,2,4,45,-2.0,3.7558748925962315,2.3935759201328857
1.5,2,4,45,-4.0,11.150868673469775,6.915998599292144
1.5,2,4,45,-6.0,28.737348374899014,19.823683596678553
1.5,2,4,46,0.5,0.6769483974617138,0.9717716408510826
1.5,2,4,46,0.0,1.0,1.0
1.5,2,4,46,-0.5,1.4360039925734573,1.131027465684404
1.5,2,4,46,-1.0,2.015035999061725,1.298734292762936
1.5,2,4,46,-2.0,3.7558748925962315,1.7247968726029768
1.5,2,4,46,-4.0,11.150868673469775,3.077024119251785
1.5,2,4,46,-6.0,28.737348374899014,5.4903799498429
1.5,2,4,47,0.5,0.6769483974617138,0.980806854970464
1.5,2,4,47,0.0,1.0,1.0
1.5,2,4,47,-0.5,1.4360039925734573,1.0922822639179564
1.5,2,4,47,-1.0,2.015035999061725,1.2108717344710505
1.5,2,4,47,-2.0,3.7558748925962315,1.5081438580408069
1.5,2,4,47,-4.0,11.150868673469775,2.333437226786434
1.5,2,4,47,-6.0,28.737348374899014,3.6730081027487422
1.5,2,4,48,0.5,0.6769483974617138,0.9772703091765661
1.5,2,4,48,0.0,1.0,1.0
1.5,2,4,48,-0.5,1.4360039925734573,1.3403478354103415
1.5,2,4,48,-1.0,2.015035999061725,1.941914944032459
1.5,2,4,48,-2.0,3.7558748925962315,4.199977284470931
1.5,2,4,48,-6.0,28.737348374899014,82.33343795058963
1.5,2,4,49,0.5,0.6769483974617138,0.9587206277239444
1.5,2,4,49,0.0,1.0,1.0
1.5,2,4,49,-0.5,1.4360039925734573,1.149036968633555
1.5,2,4,49,-1.0,2.015035999061725,1.3839601633626573
1.5,2,4,49,-2.0,3.7558748925962315,2.0266245270875394
1.5,2,4,49,-4.0,11.150868673469775,4.395903878377625
1.5,2,4,49,-6.0,28.737348374899014,9.34607397616844
0.8,3,6,0,0.5,0.8977818842738932,0.9394777419816517
0.8,3,6,0,0.0,1.0,1.0
0.8,3,6,0,-0.5,1.1113232970947502,1.094253151851681
0.8,3,6,0,-1.0,1.2323941181210039,1.2149575797277357
0.8,3,6,0,-2.0,1.5065359277077244,1.4924781571513799
0.8,3,6,0,-4.0,2.2044230860437226,2.303026683326453
0.8,3,6,0,-6.0,3.1496856357366823,3.5932520337202822
0.8,3,6,1,0.5,0.8977818842738932,0.9652869881189954
0.8,3,6,1,0.0,1.0,1.0
0.8,3,6,1,-0.5,1.1113232970947502,1.0391425449856269
0.8,3,6,1,-1.0,1.2323941181210039,1.0893358121501553
0.8,3,6,1,-2.0,1.5065359277077244,1.1966300284705855
0.8,3,6,1,-4.0,2.2044230860437226,1.4437351646902363
0.8,3,6,1,-6.0,3.1496856357366823,1.7493004563332246
0.8,3,6,2,0.5,0.8977818842738932,0.9820077812207589
0.8,3,6,2,0.0,1.0,1.0
0.8,3,6,2,-0.5,1.1113232970947502,1.0734335580445133
0.8,3,6,2,-1.0,1.2323941181210039,1.1612722534138809
0.8,3,6,2,-2.0,1.5065359277077244,1.3572269515146003
0.8,3,6,2,-4.0,2.2044230860437226,1.9034712829700873
0.8,3,6,2,-6.0,3.1496856357366823,2.6807265206363295
0.8,3,6,3,0.5,0.8977818842738932,0.9695572848595021
0.8,3,6,3,0.0,1.0,1.0
0.8,3,6,3,-0.5,1.1113232970947502,1.0461541347712808
0.8,3,6,3,-1.0,1.2323941181210039,1.1026423819791076
0.8,3,6,3,-2.0,1.5065359277077244,1.2177200847923524
0.8,3,6,3,-4.0,2.2044230860437226,1.4929658703354372
0.8,3,6,3,-6.0,3.1496856357366823,1.8384305701987773
0.8,3,6,4,0.5,0.8977818842738932,0.9622348214518651
0.8,3,6,4,0.0,1.0,1.0
0.8,3,6,4,-0.5,1.1113232970947502,1.07651832187691
0.8,3,6,4,-1.0,1.2323941181210039,1.16718583961549
0.8,3,6,4,-2.0,1.5065359277077244,1.3836566226413407
0.8,3,6,4,-4.0,2.2044230860437226,1.9838189015103156
0.8,3,6,4,-6.0,3.1496856357366823,2.9931808263840645
0.8,3,6,5,0.5,0.8977818842738932,0.9761622542453778
0.8,3,6,5,0.0,1.0,1.0
0.8,3,6,5,-0.5,1.1113232970947502,1.0672440366893943
0.8,3,6,5,-1.0,1.2323941181210039,1.146941379784043
0.8,3,6,5,-2.0,1.5065359277077244,1.3236762341790853
0.8,3,6,5,-4.0,2.2044230860437226,1.7850606598553016
0.8,3,6,5,-6.0,3.1496856357366823,2.4137862482521535
0.8,3,6,6,0.5,0.8977818842738932,0.9809499402979317
0.8,3,6,6,0.0,1.0,1.0
0.8,3,6,6,-0.5,1.1113232970947502,1.1290939716062405
0.8,3,6,6,-1.0,1.2323941181210039,1.2989180274616638
0.8,3,6,6,-2.0,1.5065359277077244,1.7312751603631986
0.8,3,6,6,-4.0,2.2044230860437226,3.1766050206389767
0.8,3,6,6,-6.0,3.1496856357366823,5.820050300436811
0.8,3,6,7,0.5,0.8977818842738932,0.9576901206268446
0.8,3,6,7,0.0,1.0,1.0
0.8,3,6,7,-0.5,1.1113232970947502,1.0632361631356935
0.8,3,6,7,-1.0,1.2323941181210039,1.141697086749387
0.8,3,6,7,-2.0,1.5065359277077244,1.3261323360247061
0.8,3,6,7,-4.0,2.2044230860437226,1.7796258204834177
0.8,3,6,7,-6.0,3.1496856357366823,2.4275192491729216
0.8,3,6,8,0.5,0.8977818842738932,0.9737134848985357
0.8,3,6,8,0.0,1.0,1.0
0.8,3,6,8,-0.5,1.1113232970947502,1.0683256628028361
0.8,3,6,8,-1.0,1.2323941181210039,1.1417983335711783
0.8,3,6,8,-2.0,1.5065359277077244,1.3266909281987536
0.8,3,6,8,-4.0,2.2044230860437226,1.807366490423098
0.8,3,6,8,-6.0,3.1496856357366823,2.4770195750464192
0.8,3,6,9,0.5,0.8977818842738932,0.976291865175072
0.8,3,6,9,0.0,1.0,1.0
0.8,3,6,9,-0.5,1.1113232970947502,1.0702091016381439
0.8,3,6,9,-1.0,1.2323941181210039,1.1575274988646604
0.8,3,6,9,-2.0,1.5065359277077244,1.3603635142773491
0.8,3,6,9,-4.0,2.2044230860437226,1.9169652850031642
0.8,3,6,9,-6.0,3.1496856357366823,2.7311102652845705
0.8,3,6,10,0.5,0.8977818842738932,0.9808074511944709
0.8,3,6,10,0.0,1.0,1.0
0.8,3,6,10,-0.5,1.1113232970947502,1.091064025297396
0.8,3,6,10,-1.0,1.2323941181210039,1.1930009817262384
0.8,3,6,10,-2.0,1.5065359277077244,1.4537208680348785
0.8,3,6,10,-4.0,2.2044230860437226,2.217426144674338
0.8,3,6,10,-6.0,3.1496856357366823,3.3956867449547383
0.8,3,6,11,0.5,0.8977818842738932,0.9762878010038194
0.8,3,6,11,0.0,1.0,1.0
0.8,3,6,11,-0.5,1.1113232970947502,1.0696662645427353
0.8,3,6,11,-1.0,1.2323941181210039,1.152628960363635
0.8,3,6,11,-2.0,1.5065359277077244,1.4020845590502418
0.8,3,6,11,-4.0,2.2044230860437226,2.3635688317802277
0.8,3,6,11,-6.0,3.1496856357366823,4.262610877655452
0.8,3,6,12,0.5,0.8977818842738932,0.9688350297977792
0.8,3,6,12,0.0,1.0,1.0
0.8,3,6,12,-0.5,1.1113232970947502,1.043821894384181
0.8,3,6,12,-1.0,1.2323941181210039,1.0919383486591834
0.8,3,6,12,-2.0,1.5065359277077244,1.2024111596901914
0.8,3,6,12,-4.0,2.2044230860437226,1.5020872705036956
0.8,3,6,12,-6.0,3.1496856357366823,1.918910715040423
0.8,3,6,13,0.5,0.8977818842738932,0.978833121875708
0.8,3,6,13,0.0,1.0,1.0
0.8,3,6,13,-0.5,1.1113232970947502,1.0517592231167905
0.8,3,6,13,-1.0,1.2323941181210039,1.1131929051092386
0.8,3,6,13,-2.0,1.5065359277077244,1.2547786940178332
0.8,3,6,13,-4.0,2.2044230860437226,1.6114719280917575
0.8,3,6,13,-6.0,3.1496856357366823,2.116098241509488
0.8,3,6,14,0.5,0.8977818842738932,0.9716662795621384
0.8,3,6,14,0.0,1.0,1.0
0.8,3,6,14,-0.5,1.1113232970947502,1.034332174770425
0.8,3,6,14,-1.0,1.2323941181210039,1.0834127529694808
0.8,3,6,14,-2.0,1.5065359277077244,1.1716748086457178
0.8,3,6,14,-4.0,2.2044230860437226,1.396719310391022
0.8,3,6,14,-6.0,3.1496856357366823,1.6333506830303917
0.8,3,6,15,0.5,0.8977818842738932,0.9703845861280984
0.8,3,6,15,0.0,1.0,1.0
0.8,3,6,15,-0.5,1.1113232970947502,1.0808555652647633
0.8,3,6,15,-1.0,1.2323941181210039,1.1794323628382783
0.8,3,6,15,-2.0,1.5065359277077244,1.4388709917970035
0.8,3,6,15,-4.0,2.2044230860437226,2.2731163475862655
0.8,3,6,15,-6.0,3.1496856357366823,3.6478981978421707
0.8,3,6,16,0.5,0.8977818842738932,0.9462547352990254
0.8,3,6,16,0.0,1.0,1.0
0.8,3,6,16,-0.5,1.1113232970947502,1.0941026376447482
0.8,3,6,16,-1.0,1.2323941181210039,1.1944567710943503
0.8,3,6,16,-2.0,1.5065359277077244,1.4505567402516737
0.8,3,6,16,-4.0,2.2044230860437226,2.182231800306725
0.8,3,6,16,-6.0,3.1496856357366823,3.3953549466552926
0.8,3,6,17,0.5,0.8977818842738932,0.9817873959266592
0.8,3,6,17,0.0,1.0,1.0
0.8,3,6,17,-0.5,1.1113232970947502,1.0600169421004926
0.8,3,6,17,-1.0,1.2323941181210039,1.1181394600738206
0.8,3,6,17,-2.0,1.5065359277077244,1.2695629751439939
0.8,3,6,17,-4.0,2.2044230860437226,1.6090871613796798
0.8,3,6,17,-6.0,3.1496856357366823,2.1030648909601437
0.8,3,6,18,0.5,0.8977818842738932,0.9657930462120199
0.8,3,6,18,0.0,1.0,1.0
0.8,3,6,18,-0.5,1.1113232970947502,1.0527799470040413
0.8,3,6,18,-1.0,1.2323941181210039,1.107221406224491
0.8,3,6,18,-2.0,1.5065359277077244,1.2361263631347057
0.8,3,6,18,-4.0,2.2044230860437226,1.6307325432577018
0.8,3,6,18,-6.0,3.1496856357366823,2.468317190772307
0.8,3,6,19,0.5,0.8977818842738932,0.9588227708100734
0.8,3,6,19,0.0,1.0,1.0
0.8,3,6,19,-0.5,1.1113232970947502,1.0691887209048359
0.8,3,6,19,-1.0,1.2323941181210039,1.1417070665494995
0.8,3,6,19,-2.0,1.5065359277077244,1.3373892820225646
0.8,3,6,19,-4.0,2.2044230860437226,1.926350106739838
0.8,3,6,19,-6.0,3.1496856357366823,2.9248586741885902
0.8,3,6,20,0.5,0.8977818842738932,0.9600670534507019
0.8,3,6,20,0.0,1.0,1.0
0.8,3,6,20,-0.5,1.1113232970947502,1.0522658766832491
0.8,3,6,20,-1.0,1.2323941181210039,1.1183636938581782
0.8,3,6,20,-2.0,1.5065359277077244,1.2900810262316031
0.8,3,6,20,-4.0,2.2044230860437226,1.8094514551927177
0.8,3,6,20,-6.0,3.1496856357366823,2.590140431129723
0.8,3,6,21,0.5,0.8977818842738932,0.960550837878979
0.8,3,6,21,0.0,1.0,1.0
0.8,3,6,21,-0.5,1.1113232970947502,1.0503589295147426
0.8,3,6,21,-1.0,1.2323941181210039,1.1119870250596544
0.8,3,6,21,-2.0,1.5065359277077244,1.2733377029539554
0.8,3,6,21,-4.0,2.2044230860437226,1.7987034241100408
0.8,3,6,21,-6.0,3.1496856357366823,2.567070615787861
0.8,3,6,22,0.5,0.8977818842738932,0.9707308902056936
0.8,3,6,22,0.0,1.0,1.0
0.8,3,6,22,-0.5,1.1113232970947502,1.066775737059913
0.8,3,6,22,-1.0,1.2323941181210039,1.1388898089255026
0.8,3,6,22,-2.0,1.5065359277077244,1.3063209845438766
0.8,3,6,22,-4.0,2.2044230860437226,1.79497851292157
0.8,3,6,22,-6.0,3.1496856357366823,2.5449895811311074
0.8,3,6,23,0.5,0.8977818842738932,0.9789060088917929
0.8,3,6,23,0.0,1.0,1.0
0.8,3,6,23,-0.5,1.1113232970947502,1.1088570360142687
0.8,3,6,23,-1.0,1.2323941181210039,1.244357746008935
0.8,3,6,23,-2.0,1.5065359277077244,1.557718961500983
0.8,3,6,23,-4.0,2.2044230860437226,2.4787910650755998
0.8,3,6,23,-6.0,3.1496856357366823,3.9537219940773523
0.8,3,6,24,0.5,0.8977818842738932,0.9740106515873188
0.8,3,6,24,0.0,1.0,1.0
0.8,3,6,24,-0.5,1.1113232970947502,1.0379757987987386
0.8,3,6,24,-1.0,1.2323941181210039,1.0785575333788375
0.8,3,6,24,-2.0,1.5065359277077244,1.1618601200732173
0.8,3,6,24,-4.0,2.2044230860437226,1.377846140179583
0.8,3,6,24,-6.0,3.1496856357366823,1.637841460603629
0.8,3,6,25,0.5,0.8977818842738932,0.9581718067095273
0.8,3,6,25,0.0,1.0,1.0
0.8,3,6,25,-0.5,1.1113232970947502,1.0584223094222918
0.8,3,6,25,-1.0,1.2323941181210039,1.1237733352343326
0.8,3,6,25,-2.0,1.5065359277077244,1.3222289456369556
0.8,3,6,25,-4.0,2.2044230860437226,1.9097511294715823
0.8,3,6,25,-6.0,3.1496856357366823,2.860671574467574
0.8,3,6,26,0.5,0.8977818842738932,0.9651734531336817
0.8,3,6,26,0.0,1.0,1.0
0.8,3,6,26,-0.5,1.1113232970947502,1.0712934887108225
0.8,3,6,26,-1.0,1.2323941181210039,1.1571087758488692
0.8,3,6,26,-2.0,1.5065359277077244,1.3907222719786039
0.8,3,6,26,-4.0,2.2044230860437226,2.0695708476291976
0.8,3,6,26,-6.0,3.1496856357366823,3.107760862048332
0.8,3,6,27,0.5,0.8977818842738932,0.9757402219111427
0.8,3,6,27,0.0,1.0,1.0
0.8,3,6,27,-0.5,1.1113232970947502,1.063306472923027
0.8,3,6,27,-1.0,1.2323941181210039,1.1341128546690233
0.8,3,6,27,-2.0,1.5065359277077244,1.2979391611114395
0.8,3,6,27,-4.0,2.2044230860437226,1.7102517609963581
0.8,3,6,27,-6.0,3.1496856357366823,2.3098491915133907
0.8,3,6,28,0.5,0.8977818842738932,0.9626044372336187
0.8,3,6,28,0.0,1.0,1.0
0.8,3,6,28,-0.5,1.1113232970947502,1.0754816399707188
0.8,3,6,28,-1.0,1.2323941181210039,1.164791545515483
0.8,3,6,28,-2.0,1.5065359277077244,1.3706499099362317
0.8,3,6,28,-4.0,2.2044230860437226,1.9643628203060872
0.8,3,6,28,-6.0,3.1496856357366823,3.0121828363686642
0.8,3,6,29,0.5,0.8977818842738932,0.9553861933397758
0.8,3,6,29,0.0,1.0,1.0
0.8,3,6,29,-0.5,1.1113232970947502,1.0620047240339276
0.8,3,6,29,-1.0,1.2323941181210039,1.1282283071714916
0.8,3,6,29,-2.0,1.5065359277077244,1.2934347988349226
0.8,3,6,29,-4.0,2.2044230860437226,1.7405311392281415
0.8,3,6,29,-6.0,3.1496856357366823,2.367067048917666
0.8,3,6,30,0.5,0.8977818842738932,0.9676426736542943
0.8,3,6,30,0.0,1.0,1.0
0.8,3,6,30,-0.5,1.1113232970947502,1.0736788707423985
0.8,3,6,30,-1.0,1.2323941181210039,1.163113176041774
0.8,3,6,30,-2.0,1.5065359277077244,1.4126191917095874
0.8,3,6,30,-4.0,2.2044230860437226,2.351352354648416
0.8,3,6,30,-6.0,3.1496856357366823,3.911851580076824
0.8,3,6,31,0.5,0.8977818842738932,0.9404998260450453
0.8,3,6,31,0.0,1.0,1.0
0.8,3,6,31,-0.5,1.1113232970947502,1.0706710931001024
0.8,3,6,31,-1.0,1.2323941181210039,1.149253884073354
0.8,3,6,31,-2.0,1.5065359277077244,1.3253099656341611
0.8,3,6,31,-4.0,2.2044230860437226,1.8153228048093983
0.8,3,6,31,-6.0,3.1496856357366823,2.4872709262775388
0.8,3,6,32,0.5,0.8977818842738932,0.9641727577285258
0.8,3,6,32,0.0,1.0,1.0
0.8,3,6,32,-0.5,1.1113232970947502,1.0661490577777595
0.8,3,6,32,-1.0,1.2323941181210039,1.1444603791881822
0.8,3,6,32,-2.0,1.5065359277077244,1.343165633195219
0.8,3,6,32,-4.0,2.2044230860437226,1.869180057460246
0.8,3,6,32,-6.0,3.1496856357366823,2.626518929567301
0.8,3,6,33,0.5,0.8977818842738932,0.9766087923802281
0.8,3,6,33,0.0,1.0,1.0
0.8,3,6,33,-0.5,1.1113232970947502,1.039001343012583
0.8,3,6,33,-1.0,1.2323941181210039,1.0834148112203175
0.8,3,6,33,-2.0,1.5065359277077244,1.18130447914733
0.8,3,6,33,-4.0,2.2044230860437226,1.427782696823163
0.8,3,6,33,-6.0,3.1496856357366823,1.74574713775919
0.8,3,6,34,0.5,0.8977818842738932,0.9651572397629792
0.8,3,6,34,0.0,1.0,1.0
0.8,3,6,34,-0.5,1.1113232970947502,1.049366086003983
0.8,3,6,34,-1.0,1.2323941181210039,1.0873427347283118
0.8,3,6,34,-2.0,1.5065359277077244,1.222072630756252
0.8,3,6,34,-4.0,2.2044230860437226,1.5610377116303311
0.8,3,6,34,-6.0,3.1496856357366823,2.056372328647096
0.8,3,6,35,0.5,0.8977818842738932,0.9617221622811933
0.8,3,6,35,0.0,1.0,1.0
0.8,3,6,35,-0.5,1.1113232970947502,1.075574899387522
0.8,3,6,35,-1.0,1.2323941181210039,1.1742521879638597
0.8,3,6,35,-2.0,1.5065359277077244,1.4464365136581716
0.8,3,6,35,-4.0,2.2044230860437226,2.2764877316932863
0.8,3,6,35,-6.0,3.1496856357366823,3.64216770152714
0.8,3,6,36,0.5,0.8977818842738932,0.9774720217739302
0.8,3,6,36,0.0,1.0,1.0
0.8,3,6,36,-0.5,1.1113232970947502,1.034664304600733
0.8,3,6,36,-1.0,1.2323941181210039,1.076024528255547
0.8,3,6,36,-2.0,1.5065359277077244,1.1639529625958156
0.8,3,6,36,-4.0,2.2044230860437226,1.363751682548655
0.8,3,6,36,-6.0,3.1496856357366823,1.6058001656528194
0.8,3,6,37,0.5,0.8977818842738932,0.9727687323116013
0.8,3,6,37,0.0,1.0,1.0
0.8,3,6,37,-0.5,1.1113232970947502,1.0780239886871075
0.8,3,6,37,-1.0,1.2323941181210039,1.1712564579765665
0.8,3,6,37,-2.0,1.5065359277077244,1.3736954119491842
0.8,3,6,37,-4.0,2.2044230860437226,1.9169573572569159
0.8,3,6,37,-6.0,3.1496856357366823,2.6963993843231076
0.8,3,6,38,0.5,0.8977818842738932,0.9621814412805044
0.8,3,6,38,0.0,1.0,1.0
0.8,3,6,38,-0.5,1.1113232970947502,1.127216409698893
0.8,3,6,38,-1.0,1.2323941181210039,1.2801948208295495
0.8,3,6,38,-2.0,1.5065359277077244,1.67369098378265
0.8,3,6,38,-4.0,2.2044230860437226,2.9062179399762287
0.8,3,6,38,-6.0,3.1496856357366823,5.06228450034089
0.8,3,6,39,0.5,0.8977818842738932,0.9689761053540162
0.8,3,6,39,0.0,1.0,1.0
0.8,3,6,39,-0.5,1.1113232970947502,1.1158181940694443
0.8,3,6,39,-1.0,1.2323941181210039,1.257753507185324
0.8,3,6,39,-2.0,1.5065359277077244,1.624466205758646
0.8,3,6,39,-4.0,2.2044230860437226,2.770786958680871
0.8,3,6,39,-6.0,3.1496856357366823,4.736356020279552
0.8,3,6,40,0.5,0.8977818842738932,0.9755056552479572
0.8,3,6,40,0.0,1.0,1.0
0.8,3,6,40,-0.5,1.1113232970947502,1.0550360451327598
0.8,3,6,40,-1.0,1.2323941181210039,1.1118201383875332
0.8,3,6,40,-2.0,1.5065359277077244,1.2458505308092878
0.8,3,6,40,-4.0,2.2044230860437226,1.5592998372318463
0.8,3,6,40,-6.0,3.1496856357366823,1.963933812473709
0.8,3,6,41,0.5,0.8977818842738932,0.9776137552267831
0.8,3,6,41,0.0,1.0,1.0
0.8,3,6,41,-0.5,1.1113232970947502,1.0410906019149508
0.8,3,6,41,-1.0,1.2323941181210039,1.0869874433235787
0.8,3,6,41,-2.0,1.5065359277077244,1.1932064024224969
0.8,3,6,41,-4.0,2.2044230860437226,1.569718368833702
0.8,3,6,41,-6.0,3.1496856357366823,2.265591586151879
0.8,3,6,42,0.5,0.8977818842738932,0.9767275180833728
0.8,3,6,42,0.0,1.0,1.0
0.8,3,6,42,-0.5,1.1113232970947502,1.0787146550896205
0.8,3,6,42,-1.0,1.2323941181210039,1.1555256202250876
0.8,3,6,42,-2.0,1.5065359277077244,1.352029310527258
0.8,3,6,42,-4.0,2.2044230860437226,1.842828688451212
0.8,3,6,42,-6.0,3.1496856357366823,2.5133731586665315
0.8,3,6,43,0.5,0.8977818842738932,0.9671286782847693
0.8,3,6,43,0.0,1.0,1.0
0.8,3,6,43,-0.5,1.1113232970947502,1.08127358399904
0.8,3,6,43,-1.0,1.2323941181210039,1.1661991425174014
0.8,3,6,43,-2.0,1.5065359277077244,1.3808867014963806
0.8,3,6,43,-4.0,2.2044230860437226,1.9314778880846954
0.8,3,6,43,-6.0,3.1496856357366823,2.786209568263024
0.8,3,6,44,0.5,0.8977818842738932,0.9754561846574035
0.8,3,6,44,0.0,1.0,1.0
0.8,3,6,44,-0.5,1.1113232970947502,1.0675983955465398
0.8,3,6,44,-1.0,1.2323941181210039,1.150163451444031
0.8,3,6,44,-2.0,1.5065359277077244,1.3471449834644509
0.8,3,6,44,-4.0,2.2044230860437226,1.9358007215119213
0.8,3,6,44,-6.0,3.1496856357366823,2.7939645375198467
0.8,3,6,45,0.5,0.8977818842738932,0.9735640394095206
0.8,3,6,45,0.0,1.0,1.0
0.8,3,6,45,-0.5,1.1113232970947502,1.0313689203059642
0.8,3,6,45,-1.0,1.2323941181210039,1.0760008351968506
0.8,3,6,45,-2.0,1.5065359277077244,1.1664151236295965
0.8,3,6,45,-4.0,2.2044230860437226,1.3998126935579451
0.8,3,6,45,-6.0,3.1496856357366823,1.7438700455760834
0.8,3,6,46,0.5,0.8977818842738932,0.9658564862921358
0.8,3,6,46,0.0,1.0,1.0
0.8,3,6,46,-0.5,1.1113232970947502,1.0569254645865347
0.8,3,6,46,-1.0,1.2323941181210039,1.124316408417761
0.8,3,6,46,-2.0,1.5065359277077244,1.2854306764470602
0.8,3,6,46,-4.0,2.2044230860437226,1.7677169217856497
0.8,3,6,46,-6.0,3.1496856357366823,2.5720658830209455
0.8,3,6,47,0.5,0.8977818842738932,0.9396249147487974
0.8,3,6,47,0.0,1.0,1.0
0.8,3,6,47,-0.5,1.1113232970947502,1.0741125006817922
0.8,3,6,47,-1.0,1.2323941181210039,1.160301631909744
0.8,3,6,47,-2.0,1.5065359277077244,1.3642587594382702
0.8,3,6,47,-4.0,2.2044230860437226,1.9119513406548378
0.8,3,6,47,-6.0,3.1496856357366823,2.7251976907074513
0.8,3,6,48,0.5,0.8977818842738932,0.9705650109369893
0.8,3,6,48,0.0,1.0,1.0
0.8,3,6,48,-0.5,1.1113232970947502,1.030388455498033
0.8,3,6,48,-1.0,1.2323941181210039,1.0746505955449503
0.8,3,6,48,-2.0,1.5065359277077244,1.185209061412572
0.8,3,6,48,-4.0,2.2044230860437226,1.5878162420706092
0.8,3,6,48,-6.0,3.1496856357366823,2.2001379140304778
0.8,3,6,49,0.5,0.8977818842738932,0.9624980217951455
0.8,3,6,49,0.0,1.0,1.0
0.8,3,6,49,-0.5,1.1113232970947502,1.07867481334739
0.8,3,6,49,-1.0,1.2323941181210039,1.1638323456168909
0.8,3,6,49,-2.0,1.5065359277077244,1.3701618895567624
0.8,3,6,49,-4.0,2.2044230860437226,1.8674522349108127
0.8,3,6,49,-6.0,3.1496856357366823,2.5748314949585724
1.0,3,6,0,0.5,0.8440563052346255,0.9526368148660243
1.0,3,6,0,0.0,1.0,1.0
1.0,3,6,0,-0.5,1.1781835566085712,1.1623927336364028
1.0,3,6,0,-1.0,1.3810978455418155,1.3649712827787623
1.0,3,6,0,-2.0,1.8722418031399817,1.9021570634261098
1.0,3,6,0,-4.0,3.2885291045020604,3.8003292413931957
1.0,3,6,0,-6.0,5.5066774632090025,7.525453376816347
1.0,3,6,1,0.5,0.8440563052346255,0.9547880050007583
1.0,3,6,1,0.0,1.0,1.0
1.0,3,6,1,-0.5,1.1781835566085712,1.071434559721858
1.0,3,6,1,-1.0,1.3810978455418155,1.1484800502218686
1.0,3,6,1,-2.0,1.8722418031399817,1.3289269399121393
1.0,3,6,1,-4.0,3.2885291045020604,1.788088772998565
1.0,3,6,1,-6.0,5.5066774632090025,2.4873700711536935
1.0,3,6,2,0.5,0.8440563052346255,0.9734586125701702
1.0,3,6,2,0.0,1.0,1.0
1.0,3,6,2,-0.5,1.1781835566085712,1.1199724391446415
1.0,3,6,2,-1.0,1.3810978455418155,1.267099203814565
1.0,3,6,2,-2.0,1.8722418031399817,1.6409095934115188
1.0,3,6,2,-4.0,3.2885291045020604,2.77461026055734
1.0,3,6,2,-6.0,5.5066774632090025,4.838219974128099
1.0,3,6,3,0.5,0.8440563052346255,0.9434061874544986
1.0,3,6,3,0.0,1.0,1.0
1.0,3,6,3,-0.5,1.1781835566085712,1.0747881238327905
1.0,3,6,3,-1.0,1.3810978455418155,1.1644487134014065
1.0,3,6,3,-2.0,1.8722418031399817,1.3657989146699034
1.0,3,6,3,-4.0,3.2885291045020604,1.896663136813751
1.0,3,6,3,-6.0,5.5066774632090025,2.679718919911915
1.0,3,6,4,0.5,0.8440563052346255,0.9638861005848786
1.0,3,6,4,0.0,1.0,1.0
1.0,3,6,4,-0.5,1.1781835566085712,1.1231543857533397
1.0,3,6,4,-1.0,1.3810978455418155,1.280694560133389
1.0,3,6,4,-2.0,1.8722418031399817,1.704400774932348
1.0,3,6,4,-4.0,3.2885291045020604,3.185180723043251
1.0,3,6,4,-6.0,5.5066774632090025,5.979767283541688
1.0,3,6,5,0.5,0.8440563052346255,0.9643738267531138
1.0,3,6,5,0.0,1.0,1.0
1.0,3,6,5,-0.5,1.1781835566085712,1.1127372738516987
1.0,3,6,5,-1.0,1.3810978455418155,1.2405668133439152
1.0,3,6,5,-2.0,1.8722418031399817,1.5606632386153152
1.0,3,6,5,-4.0,3.2885291045020604,2.514249265873764
1.0,3,6,5,-6.0,5.5066774632090025,3.985289207810021
1.0,3,6,6,0.5,0.8440563052346255,0.9700593174344905
1.0,3,6,6,0.0,1.0,1.0
1.0,3,6,6,-0.5,1.1781835566085712,1.222132089389854
1.0,3,6,6,-1.0,1.3810978455418155,1.5264873460680553
1.0,3,6,6,-2.0,1.8722418031399817,2.446672238217996
1.0,3,6,6,-4.0,3.2885291045020604,6.269181976810989
1.0,3,6,6,-6.0,5.5066774632090025,15.483248469588634
1.0,3,6,7,0.5,0.8440563052346255,0.9627487496157586
1.0,3,6,7,0.0,1.0,1.0
1.0,3,6,7,-0.5,1.1781835566085712,1.1080124921575127
1.0,3,6,7,-1.0,1.3810978455418155,1.2416831190634812
1.0,3,6,7,-2.0,1.8722418031399817,1.5679174299080794
1.0,3,6,7,-4.0,3.2885291045020604,2.5204119259295523
1.0,3,6,7,-6.0,5.5066774632090025,4.065040783319982
1.0,3,6,8,0.5,0.8440563052346255,0.9642350432779614
1.0,3,6,8,0.0,1.0,1.0
1.0,3,6,8,-0.5,1.1781835566085712,1.1095575477003468
1.0,3,6,8,-1.0,1.3810978455418155,1.2430411530331824
1.0,3,6,8,-2.0,1.8722418031399817,1.576825749963079
1.0,3,6,8,-4.0,3.2885291045020604,2.577775099958266
1.0,3,6,8,-6.0,5.5066774632090025,4.219077436440512
1.0,3,6,9,0.5,0.8440563052346255,0.9689690986650069
